date,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,menu0,menu1,menu2,menu3,menu4,menu5,menu6,menu7,menu8,menu9,menu10,menu11,menu12,menu13
2015-04-28,13964.0,13627.0,18633.0,0.0,0.0,0.0,0.0,"['Roulé au fromage', 'Blanc dinde', 'Jambon fumé', 'Marmelade de pommes ( envoyé en poche)', 'Tomme des Pyrénées', 'Ananas']",0.0,0.0,0.0,0.0,1.0,0.0,208,1469,407,0.0,0.0,0.0,0.0,Mardi,18,Avril,2014-2015,0.0,337.0,2.4133486107132627,1,1,0,0.0,0.0,Roulé au fromage, Blanc dinde, Jambon fumé, Marmelade de pommes ( envoyé en poche), Tomme des Pyrénées, Ananas,,,,,,,,
2015-04-30,14060.0,13532.0,18633.0,0.0,0.0,0.0,0.0,"['Concombres vgte', 'Veau marengo', 'Pommes noisette', 'Yaourt fermier bio']",0.0,1.0,0.0,0.0,0.0,0.0,208,1469,407,0.0,0.0,0.0,0.0,Jeudi,18,Avril,2014-2015,0.0,528.0,3.755334281650071,0,1,0,0.0,0.0,Concombres vgte, Veau marengo, Pommes noisette, Yaourt fermier bio,,,,,,,,,,
2015-05-04,13674.0,13126.0,18633.0,0.0,0.0,0.0,0.0,"['Betteraves', 'oeufs durs', 'Lasagnes', 'Salade verte', 'Crème vanille']",0.0,0.0,0.0,0.0,0.0,0.0,841,2340,976,0.0,0.0,0.0,0.0,Lundi,19,Mai,2014-2015,0.0,548.0,4.007605675003656,0,1,0,0.0,0.0,Betteraves, oeufs durs, Lasagnes, Salade verte, Crème vanille,,,,,,,,,
2015-05-05,14628.0,14063.0,18633.0,0.0,0.0,0.0,0.0,"['Choux blancs à la mimolette', 'poisson surgelé en sauce aux crustacés', 'Pommes rissolées', 'Fraises au sucre']",0.0,0.0,0.0,0.0,0.0,0.0,841,2340,976,0.0,0.0,0.0,0.0,Mardi,19,Mai,2014-2015,0.0,565.0,3.862455564670495,0,0,0,0.0,0.0,Choux blancs à la mimolette, poisson surgelé en sauce aux crustacés, Pommes rissolées, Fraises au sucre,,,,,,,,,,
2015-05-07,14241.0,13451.0,18633.0,0.0,0.0,0.0,0.0,"['Carottes conventionnelles râpées', 'Rôti de boeuf  au jus', 'Courgettes à la tomate', 'Belle de Nantes bio', 'Eclair chocolat']",0.0,1.0,0.0,0.0,0.0,0.0,841,2340,976,0.0,0.0,0.0,0.0,Jeudi,19,Mai,2014-2015,0.0,790.0,5.547363246962994,0,1,0,0.0,0.0,Carottes conventionnelles râpées, Rôti de boeuf  au jus, Courgettes à la tomate, Belle de Nantes bio, Eclair chocolat,,,,,,,,,
2015-05-11,13623.0,12775.0,18633.0,0.0,0.0,0.0,0.0,"['Pizza', 'Pilon de poulet', 'Petits pois', 'Pomme']",0.0,0.0,0.0,0.0,0.0,0.0,244,3232,922,0.0,0.0,0.0,0.0,Lundi,20,Mai,2014-2015,0.0,848.0,6.224766938266168,0,1,0,0.0,0.0,Pizza, Pilon de poulet, Petits pois, Pomme,,,,,,,,,,
2015-05-12,14132.0,13400.0,18633.0,0.0,0.0,0.0,0.0,"['Melon', 'Saucisses de Francfort bio', 'saucisses de volaille bio', 'Frites', 'Yaourt aromatisé']",0.0,0.0,0.0,0.0,0.0,0.0,244,3232,922,0.0,0.0,0.0,0.0,Mardi,20,Mai,2014-2015,0.0,732.0,5.179733937163883,1,1,0,0.0,0.0,Melon, Saucisses de Francfort bio, saucisses de volaille bio, Frites, Yaourt aromatisé,,,,,,,,,
2015-05-13,14062.0,12035.0,18633.0,0.0,0.0,0.0,0.0,"['SCOLAIRE', 'Gaspacho/croûton', 'Poisson surgelé', 'Sauce beurre blanc', 'Carottes 5/1', 'Cantal', 'Banane']",0.0,1.0,0.0,0.0,0.0,0.0,244,3232,922,0.0,0.0,0.0,0.0,Mercredi,20,Mai,2014-2015,0.0,2027.0,14.414734746124306,0,0,0,0.0,0.0,SCOLAIRE, Gaspacho/croûton, Poisson surgelé, Sauce beurre blanc, Carottes 5/1, Cantal, Banane,,,,,,,
2015-05-18,13637.0,12840.0,18633.0,0.0,0.0,0.0,0.0,"['Rillettes de thon', 'Hachis parmentier', 'Salade verte', 'Ile flottante']",0.0,0.0,0.0,0.0,0.0,0.0,320,4166,1031,0.0,0.0,0.0,0.0,Lundi,21,Mai,2014-2015,0.0,797.0,5.844393928283346,0,1,0,0.0,0.0,Rillettes de thon, Hachis parmentier, Salade verte, Ile flottante,,,,,,,,,,
2015-05-19,14062.0,13364.0,18633.0,0.0,0.0,0.0,0.0,"['PA jeudi', 'Radis/beurre', 'Omelette', 'Ratatouille Bonduelle', 'Camembert', 'Cocktail de fruits au sirop']",0.0,0.0,0.0,0.0,0.0,0.0,320,4166,1031,0.0,0.0,0.0,0.0,Mardi,21,Mai,2014-2015,0.0,698.0,4.963732043806002,0,0,0,0.0,0.0,PA jeudi, Radis/beurre, Omelette, Ratatouille Bonduelle, Camembert, Cocktail de fruits au sirop,,,,,,,,
2015-05-21,14155.0,13438.0,18633.0,0.0,0.0,0.0,0.0,"['PA mardi', 'Choux blancs au surimi', 'Timbale de pâtes', 'et gruyère râpé', 'Fromage blanc/Fraises']",0.0,0.0,0.0,0.0,0.0,0.0,320,4166,1031,0.0,0.0,0.0,0.0,Jeudi,21,Mai,2014-2015,0.0,717.0,5.065347933592371,0,0,0,0.0,0.0,PA mardi, Choux blancs au surimi, Timbale de pâtes, et gruyère râpé, Fromage blanc/Fraises,,,,,,,,,
2015-05-22,14535.0,13784.0,18633.0,0.0,0.0,0.0,0.0,"['Concombres', 'Poisson meunière', 'Epinards', 'Chanteneige', 'Tarte normande aux pommes']",0.0,0.0,0.0,0.0,0.0,0.0,320,4166,1031,0.0,0.0,0.0,0.0,Vendredi,21,Mai,2014-2015,0.0,751.0,5.166838665290678,0,0,0,0.0,0.0,Concombres, Poisson meunière, Epinards, Chanteneige, Tarte normande aux pommes,,,,,,,,,
2015-05-26,13853.0,13376.0,18633.0,0.0,0.0,0.0,0.0,"['PA de jeudi', 'Melon', 'Pâtes à la bolognaise', 'et râpé', 'Crème chocolat bio']",0.0,0.0,1.0,0.0,0.0,0.0,110,3381,2222,0.0,0.0,0.0,0.0,Mardi,22,Mai,2014-2015,0.0,477.0,3.443297480690103,0,1,0,0.0,0.0,PA de jeudi, Melon, Pâtes à la bolognaise, et râpé, Crème chocolat bio,,,,,,,,,
2015-05-28,14467.0,13870.0,18633.0,0.0,0.0,0.0,0.0,"['PA de mardi', 'Pâté bio+pâté de volaille', 'Poisson surgelé', 'Sauce aux baies roses', 'Palets brocolis/carottes', 'St Paulin', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,110,3381,2222,0.0,0.0,0.0,0.0,Jeudi,22,Mai,2014-2015,0.0,597.0,4.126633026888781,0,1,0,0.0,0.0,PA de mardi, Pâté bio+pâté de volaille, Poisson surgelé, Sauce aux baies roses, Palets brocolis/carottes, St Paulin, Banane,,,,,,,
2015-05-29,14399.0,13906.0,18633.0,0.0,0.0,0.0,0.0,"['Salade douceur / demi-oeuf', 'Galettes végétales', 'sauce tomates', 'Riz basmati', 'Suisses aromatisés']",0.0,0.0,0.0,0.0,0.0,0.0,110,3381,2222,0.0,0.0,0.0,0.0,Vendredi,22,Mai,2014-2015,0.0,493.0,3.423848878394333,0,0,0,0.0,0.0,Salade douceur / demi-oeuf, Galettes végétales, sauce tomates, Riz basmati, Suisses aromatisés,,,,,,,,,
2015-06-02,13407.0,12707.0,18633.0,0.0,0.0,0.0,0.0,"['Tarte au fromage', 'Rôti de boeuf', 'Sauce au poivre', 'Haricots verts', 'Kiwi bio']",0.0,0.0,0.0,0.0,0.0,0.0,991,5522,3286,0.0,0.0,0.0,0.0,Mardi,23,Juin,2014-2015,0.0,700.0,5.221153128962483,0,1,0,0.0,0.0,Tarte au fromage, Rôti de boeuf, Sauce au poivre, Haricots verts, Kiwi bio,,,,,,,,,
2015-06-04,13811.0,12968.0,18633.0,0.0,0.0,0.0,0.0,"['Pastèque', 'jambon blanc', 'Jambon de dinde', 'Salade de lentilles bio', 'Yaourt fermier bio']",0.0,0.0,0.0,0.0,0.0,0.0,991,5522,3286,0.0,0.0,1.0,0.0,Jeudi,23,Juin,2014-2015,0.0,843.0,6.103830280211426,1,1,0,0.0,0.0,Pastèque, jambon blanc, Jambon de dinde, Salade de lentilles bio, Yaourt fermier bio,,,,,,,,,
2015-06-05,14513.0,13834.0,18633.0,0.0,0.0,0.0,0.0,"['Betteraves cubes', 'Parmentier de poisson', 'Salade', 'Froamge Belle de Nantes', 'Fruit de saison']",0.0,0.0,0.0,0.0,0.0,0.0,991,5522,3286,0.0,0.0,0.0,0.0,Vendredi,23,Juin,2014-2015,0.0,679.0,4.6785640460277,0,0,1,0.0,0.0,Betteraves cubes, Parmentier de poisson, Salade, Froamge Belle de Nantes, Fruit de saison,,,,,,,,,
2015-06-15,13690.0,12438.0,18633.0,0.0,0.0,1.0,0.0,"[""Clafoutis de légumes C'Pierre Clot"", 'Poulet fermier SDA', 'Ratatouille agro BONDUELLE', 'Chaussée aux moines', 'Fruit de saison (cerise)']",0.0,0.0,0.0,0.0,0.0,0.0,0,2036,883,0.0,0.0,0.0,0.0,Lundi,25,Juin,2014-2015,0.0,1252.0,9.14536157779401,0,1,0,0.0,0.0,Clafoutis de légumes CPierre Clot, Poulet fermier SDA, Ratatouille agro BONDUELLE, Chaussée aux moines, Fruit de saison (cerise),,,,,,,,,
2015-06-16,14136.0,13442.0,18633.0,0.0,0.0,0.0,0.0,"['Salade de blé bio (Blé bio, tomates, maïs)', 'Omelette', 'Courgettes jaunes et vertes fraîche', 'Belle de nantes', 'Fruits de saison']",0.0,0.0,0.0,0.0,0.0,0.0,0,2036,883,0.0,0.0,0.0,0.0,Mardi,25,Juin,2014-2015,0.0,694.0,4.909451046972269,0,0,0,0.0,0.0,Salade de blé bio (Blé bio, tomates, maïs), Omelette, Courgettes jaunes et vertes fraîche, Belle de nantes, Fruits de saison,,,,,,,
2015-06-18,13706.0,12739.0,18633.0,0.0,0.0,0.0,0.0,"['Batonnets de carottes', 'Sauce cocktail', 'Rôti de boeuf / ketchup', 'purée de pomme de terre', 'Fromage blanc / fraises']",0.0,0.0,0.0,0.0,0.0,0.0,0,2036,883,0.0,1.0,0.0,0.0,Jeudi,25,Juin,2014-2015,0.0,967.0,7.055304246315482,0,1,0,0.0,0.0,Batonnets de carottes, Sauce cocktail, Rôti de boeuf / ketchup, purée de pomme de terre, Fromage blanc / fraises,,,,,,,,,
2015-06-22,13255.0,11939.0,18633.0,0.0,0.0,0.0,0.0,"['Salade au thon', 'Raviolis 5/1 (stock)', 'et râpé', 'Crème dessert chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,0,1854,1014,0.0,1.0,0.0,0.0,Lundi,26,Juin,2014-2015,0.0,1316.0,9.92832893247831,0,1,0,0.0,0.0,Salade au thon, Raviolis 5/1 (stock), et râpé, Crème dessert chocolat,,,,,,,,,,
2015-06-23,13463.0,12212.0,18633.0,0.0,0.0,0.0,0.0,"['Pastèque', 'Jambon fumé', 'Lentilles bio', 'Yaourt aro']",0.0,0.0,0.0,0.0,0.0,0.0,0,1854,1014,0.0,1.0,0.0,0.0,Mardi,26,Juin,2014-2015,0.0,1251.0,9.292133996880338,1,1,0,0.0,1.0,Pastèque, Jambon fumé, Lentilles bio, Yaourt aro,,,,,,,,,,
2015-06-25,13240.0,12128.0,18633.0,11.2,1.0,0.0,0.0,"['Crêpe au fromage', ""Sauté de veau à l'orange"", 'Carottes', 'Edam', 'Fruit de saison', 'Radis/beurre', 'Poisson Meunière', 'Brocolis', 'Gruyère', 'Tarte citron']",0.0,0.0,0.0,0.0,0.0,0.0,0,1854,1014,0.0,1.0,0.0,0.0,Jeudi,26,Juin,2014-2015,0.0,1112.0,8.3987915407855,0,0,1,0.0,1.0,Crêpe au fromage, Sauté de veau à lorange, Carottes, Edam, Fruit de saison, Radis/beurre, Poisson Meunière, Brocolis, Gruyère, Tarte citron,,,,
2015-06-26,14279.0,13167.0,18633.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,0,1854,1014,0.0,1.0,0.0,0.0,Vendredi,26,Juin,2014-2015,0.0,1112.0,7.787660200294138,0,0,0,0.0,1.0,,,,,,,,,,,,,,
2015-06-30,12230.0,10428.0,18633.0,0.0,0.0,0.0,0.0,"['Pizza', 'Poisson surgelé', 'Sauce beurre blanc', 'Purée aux 3 légumes verts', 'Fruit de saison']",0.0,0.0,0.0,0.0,0.0,0.0,0,870,674,0.0,1.0,0.0,0.0,Mardi,27,Juin,2014-2015,0.0,1802.0,14.734260016353227,0,0,0,0.0,1.0,Pizza, Poisson surgelé, Sauce beurre blanc, Purée aux 3 légumes verts, Fruit de saison,,,,,,,,,
2015-09-01,12069.0,10813.0,19066.0,1.4,1.0,0.0,0.0,"['reprise scolaire', 'Radis/beurre', 'CCAS\xa0: melon', 'Sauté de volaille Niçoise', 'pomme de terre Smile', 'Crème dessert vanille']",0.0,0.0,0.0,0.0,0.0,0.0,0,3457,0,0.0,0.0,1.0,0.0,Mardi,36,Septembre,2015-2016,0.0,1256.0,10.406827409064546,0,1,0,1.0,0.0,reprise scolaire, Radis/beurre, CCAS\xa0: melon, Sauté de volaille Niçoise, pomme de terre Smile, Crème dessert vanille,,,,,,,,
2015-09-03,13498.0,13066.0,19066.0,1.4,1.0,0.0,0.0,"['Pastèque', 'rôti de boeuf au jus', 'haricots verts', 'Port Salut', 'Tarte normande aux pommes']",0.0,0.0,0.0,0.0,0.0,0.0,0,3457,0,0.0,0.0,0.0,0.0,Jeudi,36,Septembre,2015-2016,0.0,432.0,3.2004741443176767,0,1,0,1.0,0.0,Pastèque, rôti de boeuf au jus, haricots verts, Port Salut, Tarte normande aux pommes,,,,,,,,,
2015-09-04,14048.0,13758.0,19066.0,1.4,1.0,1.0,0.0,"['Salade carnaval', 'CCAS\xa0: oeuf mayonnaise', 'filet de poisson sauce normande', 'Palets brocolis/carottes', 'Camembert', 'Prunes Reine-Claude', 'tomate Antiboise', ""Canard à l'orange"", 'Gratin de p de terre', 'plateau de fromages', 'Fromage blanc']",0.0,0.0,0.0,0.0,0.0,0.0,0,3457,0,0.0,0.0,0.0,0.0,Vendredi,36,Septembre,2015-2016,0.0,290.0,2.0643507972665147,0,0,1,1.0,0.0,Salade carnaval, CCAS\xa0: oeuf mayonnaise, filet de poisson sauce normande, Palets brocolis/carottes, Camembert, Prunes Reine-Claude, tomate Antiboise, Canard à lorange, Gratin de p de terre, plateau de fromages, Fromage blanc,,,
2015-09-07,13656.0,12789.0,19066.0,1.4,1.0,0.0,0.0,"['Gaspacho/croûtons', 'Confit de poulet', 'Purée de légumes verts', 'Edam', 'Raisin Chasselas']",0.0,0.0,0.0,0.0,0.0,0.0,949,2899,45,0.0,0.0,0.0,0.0,Lundi,37,Septembre,2015-2016,0.0,867.0,6.348857644991213,0,1,0,1.0,0.0,Gaspacho/croûtons, Confit de poulet, Purée de légumes verts, Edam, Raisin Chasselas,,,,,,,,,
2015-09-08,14044.0,13821.0,19066.0,1.4,1.0,0.0,0.0,"['Salade / demi-oeuf', 'CCAS\xa0: prévoir salade verte', 'tagliatelles', 'sauce carbonara au saumon', 'Yaourt mixé Fruix Danone']",0.0,0.0,0.0,0.0,0.0,0.0,949,2899,45,0.0,0.0,1.0,0.0,Mardi,37,Septembre,2015-2016,0.0,223.0,1.587866704642552,1,0,1,0.0,0.0,Salade / demi-oeuf, CCAS\xa0: prévoir salade verte, tagliatelles, sauce carbonara au saumon, Yaourt mixé Fruix Danone,,,,,,,,,
2015-09-10,13993.0,13643.0,19066.0,0.0,0.0,0.0,0.0,"['Melon', 'Sauté de veau\xa0au curry / coco', 'Frites', 'Ile flottante']",0.0,0.0,0.0,0.0,0.0,0.0,949,2899,45,0.0,0.0,0.0,0.0,Jeudi,37,Septembre,2015-2016,0.0,350.0,2.5012506253126565,0,1,0,0.0,0.0,Melon, Sauté de veau\xa0au curry / coco, Frites, Ile flottante,,,,,,,,,,
2015-09-11,14440.0,14099.0,19066.0,0.0,0.0,0.0,0.0,"['carottes rapées', 'omelette', 'Epinards à la creme', 'Fondu au chèvre', 'CCAS\xa0: prévoir autre fromage', 'Eclair chocolat', 'céléri remoulade', 'poisson frais', 'sauce poisson', ""carbonata d'aubergines"", 'plateau de fromage', 'pêches chantilly']",0.0,0.0,0.0,0.0,0.0,0.0,949,2899,45,0.0,0.0,0.0,0.0,Vendredi,37,Septembre,2015-2016,0.0,341.0,2.3614958448753463,1,0,0,0.0,0.0,carottes rapées, omelette, Epinards à la creme, Fondu au chèvre, CCAS\xa0: prévoir autre fromage, Eclair chocolat, céléri remoulade, poisson frais, sauce poisson, carbonata daubergines, plateau de fromage, pêches chantilly,,
2015-09-14,13664.0,13158.0,19066.0,0.0,0.0,0.0,0.0,"['Pastèque', 'Haché de poulet /ketchup', 'Pommes noisettes', 'Yaourt aro', 'CCAS', 'Rillette de saumon', ""Sauté d'agneau""]",0.0,0.0,0.0,0.0,0.0,0.0,106,2782,474,0.0,0.0,1.0,1.0,Lundi,38,Septembre,2015-2016,0.0,506.0,3.703161592505855,0,1,0,0.0,0.0,Pastèque, Haché de poulet /ketchup, Pommes noisettes, Yaourt aro, CCAS, Rillette de saumon, Sauté dagneau,,,,,,,
2015-09-15,13669.0,14651.0,19066.0,0.0,0.0,0.0,0.0,"['Choux rouges au gruyère', 'Chili de boeuf', 'riz', 'Crème choco bio']",0.0,0.0,0.0,0.0,0.0,0.0,106,2782,474,0.0,0.0,0.0,0.0,Mardi,38,Septembre,2015-2016,0.0,-982.0,-7.184139293291389,0,1,0,0.0,0.0,Choux rouges au gruyère, Chili de boeuf, riz, Crème choco bio,,,,,,,,,,
2015-09-17,13849.0,13560.0,19066.0,0.0,0.0,0.0,0.0,"['Tarte au fromage', 'Jambon fumé', 'Courgette à la tomate', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,106,2782,474,0.0,0.0,0.0,0.0,Jeudi,38,Septembre,2015-2016,0.0,289.0,2.0867932702722216,1,1,0,0.0,0.0,Tarte au fromage, Jambon fumé, Courgette à la tomate, Poire,,,,,,,,,,
2015-09-18,14379.0,14271.0,19066.0,0.0,0.0,0.0,0.0,"['Concombres vgte', 'Filet de lieu aux petits légumes', 'Choux fleurs gratin', 'St Paulin', 'Tarte grillée aux pommes', 'crevettes mayonnaise', 'Aiguillettes de canard', 'Céléri boule', 'plateau de fromages', 'semoule au lait']",0.0,0.0,0.0,0.0,0.0,0.0,106,2782,474,0.0,0.0,0.0,0.0,Vendredi,38,Septembre,2015-2016,0.0,108.0,0.7510953473815981,0,0,1,0.0,0.0,Concombres vgte, Filet de lieu aux petits légumes, Choux fleurs gratin, St Paulin, Tarte grillée aux pommes, crevettes mayonnaise, Aiguillettes de canard, Céléri boule, plateau de fromages, semoule au lait,,,,
2015-09-21,13818.0,12969.0,19066.0,0.0,0.0,0.0,0.0,"['PA jeudi', 'Rillettes de thon', 'CCAS\xa0: Filet de maquereau', 'Hachis Parmentier', 'Salade verte', 'Flan caramel']",0.0,0.0,0.0,0.0,0.0,0.0,151,1773,0,0.0,0.0,0.0,0.0,Lundi,39,Septembre,2015-2016,0.0,849.0,6.144159791576205,0,1,0,0.0,0.0,PA jeudi, Rillettes de thon, CCAS\xa0: Filet de maquereau, Hachis Parmentier, Salade verte, Flan caramel,,,,,,,,
2015-09-22,14409.0,14024.0,19066.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', 'Nuggets de poisson', 'CCAS\xa0: poisson frais', 'Epinards à la crème', 'Fromage Belle de Nantes bio', 'Raisin']",0.0,0.0,0.0,0.0,0.0,0.0,151,1773,0,0.0,0.0,0.0,0.0,Mardi,39,Septembre,2015-2016,0.0,385.0,2.6719411478936776,0,0,1,0.0,0.0,Crêpe au fromage, Nuggets de poisson, CCAS\xa0: poisson frais, Epinards à la crème, Fromage Belle de Nantes bio, Raisin,,,,,,,,
2015-09-24,14033.0,12820.0,19066.0,0.0,0.0,0.0,0.0,"['MELODIE DES METS LOCAUX', 'PA lundi', 'Salade de Pommes de terre bio ARIA (PdT, tomates, concombres)', 'Poulet fermier SDA', 'Carottes bio cuite  ARIA', 'Yaourt fermier bio', 'Confiture BIO Muroise']",0.0,0.0,0.0,0.0,0.0,0.0,151,1773,0,0.0,0.0,0.0,0.0,Jeudi,39,Septembre,2015-2016,0.0,1213.0,8.643910781728783,0,1,0,0.0,0.0,MELODIE DES METS LOCAUX, PA lundi, Salade de Pommes de terre bio ARIA (PdT, tomates, concombres), Poulet fermier SDA, Carottes bio cuite  ARIA, Yaourt fermier bio, Confiture BIO Muroise,,,,,
2015-09-25,14666.0,13970.0,19066.0,0.0,0.0,0.0,0.0,"['Radis/beurre', 'salade verte + noix', 'Dhal de lentilles bio', 'CCAS\xa0: poisson frais', 'riz Basmati', 'Maxi gervais à la fraise', 'Surimi sce ciboulette', 'Rable de lapin sauce moutarde', 'Gratin de courgettes', 'plateau de fromages', 'fruit de saison']",0.0,0.0,0.0,0.0,0.0,0.0,151,1773,0,0.0,0.0,0.0,0.0,Vendredi,39,Septembre,2015-2016,0.0,696.0,4.745670257738988,0,0,1,0.0,0.0,Radis/beurre, salade verte + noix, Dhal de lentilles bio, CCAS\xa0: poisson frais, riz Basmati, Maxi gervais à la fraise, Surimi sce ciboulette, Rable de lapin sauce moutarde, Gratin de courgettes, plateau de fromages, fruit de saison,,,
2015-09-28,12948.0,13216.0,19066.0,0.0,0.0,0.0,0.0,"['Pamplemousse', 'rôti de boeuf', 'ketchup', 'CCAS\xa0: sce Béarnaise agro', 'Poêlée de légumes Collet', 'Tomme des Pyrénées', 'Gâteau au yaourt']",0.0,0.0,0.0,0.0,0.0,0.0,377,1593,0,0.0,0.0,0.0,1.0,Lundi,40,Septembre,2015-2016,0.0,-268.0,-2.069817732468335,0,1,0,0.0,0.0,Pamplemousse, rôti de boeuf, ketchup, CCAS\xa0: sce Béarnaise agro, Poêlée de légumes Collet, Tomme des Pyrénées, Gâteau au yaourt,,,,,,,
2015-09-29,13458.0,13536.0,19066.0,0.0,0.0,0.0,0.0,"['Pizza au fromage', 'Merguez boeuf mouton agro', 'Tajine de légumes SMR', 'Pomme bio']",0.0,0.0,0.0,0.0,0.0,0.0,377,1593,0,0.0,0.0,0.0,0.0,Mardi,40,Septembre,2015-2016,0.0,-78.0,-0.57958091841284,0,1,0,0.0,0.0,Pizza au fromage, Merguez boeuf mouton agro, Tajine de légumes SMR, Pomme bio,,,,,,,,,,
2015-10-01,13217.0,13543.0,19066.0,0.0,0.0,0.0,0.0,"['Tomates / surimi', 'timbale de porc', 'timbale de dinde', 'Fromage blanc / miel']",0.0,0.0,0.0,0.0,0.0,0.0,377,1593,0,0.0,0.0,0.0,0.0,Jeudi,40,Octobre,2015-2016,0.0,-326.0,-2.466520390406295,1,1,0,0.0,0.0,Tomates / surimi, timbale de porc, timbale de dinde, Fromage blanc / miel,,,,,,,,,,
2015-10-02,13886.0,14449.0,19066.0,0.0,0.0,0.0,0.0,"['oeuf dur mayonnaise', 'parmentier de poisson', 'salade verte', 'Crème dessert vanille', 'saumon fumé', 'Suprême de pintade au jus', 'lentilles cuisinées', 'plateau de fromages', 'Cocktail de fruits des iles']",0.0,0.0,0.0,0.0,0.0,0.0,377,1593,0,0.0,0.0,0.0,0.0,Vendredi,40,Octobre,2015-2016,0.0,-563.0,-4.054443324211436,0,0,1,0.0,0.0,oeuf dur mayonnaise, parmentier de poisson, salade verte, Crème dessert vanille, saumon fumé, Suprême de pintade au jus, lentilles cuisinées, plateau de fromages, Cocktail de fruits des iles,,,,,
2015-10-05,13870.0,13216.0,19066.0,0.0,0.0,0.0,0.0,"['Betteraves aux dés de chèvre', 'Lasagnes', 'salade verte', 'Compote pomme-framboise']",0.0,0.0,0.0,0.0,0.0,0.0,0,868,19,0.0,0.0,0.0,0.0,Lundi,41,Octobre,2015-2016,0.0,654.0,4.71521268925739,0,1,0,0.0,0.0,Betteraves aux dés de chèvre, Lasagnes, salade verte, Compote pomme-framboise,,,,,,,,,,
2015-10-06,14173.0,13540.0,19066.0,0.0,0.0,0.0,0.0,"['Concombres crème', 'Sauté de dinde aigre douce', 'Sauté de porc aigre douce', 'Riz', 'Crème dessert chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,0,868,19,0.0,0.0,0.0,1.0,Mardi,41,Octobre,2015-2016,0.0,633.0,4.466238622733366,1,1,0,0.0,0.0,Concombres crème, Sauté de dinde aigre douce, Sauté de porc aigre douce, Riz, Crème dessert chocolat,,,,,,,,,
2015-10-09,14834.0,14628.0,19066.0,11.5,1.0,0.0,0.0,"['Salade de maïs et tomates', 'filet de lieu', 'sauce beurre blanc', 'Putée 3 légumes', 'Chanteneige', 'CCAS\xa0: autre fromage', 'Banane', 'Samedi 10/10/2015', 'Salade de pâtes', 'pot au feu de boeuf', 'légumes pot au feu', 'plateau de fromage', 'Fromage blanc coco']",0.0,0.0,0.0,0.0,0.0,0.0,0,868,19,0.0,0.0,0.0,0.0,Vendredi,41,Octobre,2015-2016,0.0,206.0,1.3887016313873537,0,0,0,0.0,0.0,Salade de maïs et tomates, filet de lieu, sauce beurre blanc, Putée 3 légumes, Chanteneige, CCAS\xa0: autre fromage, Banane, Samedi 10/10/2015, Salade de pâtes, pot au feu de boeuf, légumes pot au feu, plateau de fromage, Fromage blanc coco,
2015-10-12,14039.0,13323.0,19066.0,0.0,0.0,0.0,0.0,"[""Clafoutis d'automne au butternut C pierre Clot"", 'Saucisses de Toulouse bio', 'Saucisses de volaille bio', 'marmelade de pommes ( agro)', 'camembert', 'Pomme']",0.0,0.0,0.0,0.0,0.0,0.0,803,1910,136,0.0,0.0,0.0,0.0,Lundi,42,Octobre,2015-2016,0.0,716.0,5.1000783531590566,1,1,0,0.0,0.0,Clafoutis dautomne au butternut C pierre Clot, Saucisses de Toulouse bio, Saucisses de volaille bio, marmelade de pommes ( agro), camembert, Pomme,,,,,,,,
2015-10-13,15041.0,14214.0,19066.0,0.0,0.0,0.0,0.0,"['Salade aux noix', 'Filet de poisson meunière', 'CCAS\xa0: conserve poisson Meunière', 'purée de potimarron Collet', 'Yaourt fermier bio / rhubarbe']",0.0,0.0,0.0,0.0,0.0,0.0,803,1910,136,0.0,0.0,0.0,0.0,Mardi,42,Octobre,2015-2016,0.0,827.0,5.498304634000399,0,0,0,0.0,0.0,Salade aux noix, Filet de poisson meunière, CCAS\xa0: conserve poisson Meunière, purée de potimarron Collet, Yaourt fermier bio / rhubarbe,,,,,,,,,
2015-10-15,14095.0,13601.0,19066.0,0.0,0.0,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,803,1910,136,0.0,0.0,0.0,0.0,Jeudi,42,Octobre,2015-2016,0.0,494.0,3.5047889322454773,0,1,0,0.0,0.0,,,,,,,,,,,,,,
