date,prevision,reel,effectif,taux_grevistes,nos,ind,greves_manquantes,menu,ferie,veille_ferie,retour_ferie,vacances,retour_vacances,veille_vacances,inc_grippe,inc_gastro,inc_varicelle,fete_musulmane,ramadan,fete_chretienne,fete_juive,jour,semaine,mois,annee_scolaire,repas_noel,gaspillage_volume,gaspillage_pourcentage,porc,viande,poisson,4_premiers_jours,4_derniers_jours,Entrée,Plat,Accompagnement,Fromage,Dessert,Entrée Food Type,Plat Food Type,Accompagnement Food Type,Fromage Food Type,Dessert Food Type,Entrée_Bio,Plat_Bio,Accompagnement_Bio,Fromage_Bio,Dessert_Bio
2016-11-28,14360.0,13466.0,19639.0,0.0,0.0,0.0,0.0,"['Radis', 'Chili con carne* ', ' -', 'Île flottante']",0.0,0.0,0.0,0.0,0.0,0.0,3254,9637,898,0.0,0.0,0.0,0.0,Lundi,48,Novembre,2016-2017,0.0,894.0,6.225626740947075,0,1,0,0.0,0.0,['Radis'],['Chili con carne*'],,,['Île flottante'],['legumes racines'],['Boeuf'],,,['Lait'],0,0,0,0,0
2016-12-01,14623.0,14059.0,19639.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', ""Poulet fermier d'Ancenis"", 'Petits pois', 'Tomme noire', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,3254,9637,898,0.0,0.0,0.0,0.0,Jeudi,48,Decembre,2016-2017,0.0,564.0,3.856937700882172,0,1,0,0.0,0.0,,"['Crêpe au fromage', 'Poulet fermier dAncenis']",['Petits pois'],['Tomme noire'],['Poire'],,"['Blé Seigle', 'Volaille']",['Legumineuse autre'],['Lait'],['fruits autre'],0,0,0,0,0
2016-12-02,15491.0,14666.0,19639.0,0.0,0.0,0.0,0.0,"['Salade carnaval (mais, tomates, concombres) ', 'Poisson pané', 'Epinards à la crème', 'Tarte aux pommes', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,3254,9637,898,0.0,0.0,0.0,0.0,Vendredi,48,Decembre,2016-2017,0.0,825.0,5.32567297140275,0,0,0,0.0,0.0,"['Salade carnaval (mais', 'tomates']",['Poisson pané'],"['concombres)', 'Epinards à la crème']",['Lait bio'],['Tarte aux pommes'],"['légumes autres', 'Tomates']",['Poissons'],"['legumes autres', 'legumes autres']",['Lait'],['fruits autre'],0,0,0,1,0
2016-12-05,14445.0,13608.0,19639.0,0.0,0.0,1.0,0.0,"['Rosette bio°', 'Paupiette de volaille aux raisins', 'Poêlée de légumes', 'Fromage fondu au chèvre', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,5257,6052,166,0.0,0.0,0.0,0.0,Lundi,49,Decembre,2016-2017,0.0,837.0,5.794392523364486,1,1,0,0.0,0.0,['Rosette bio°'],['Paupiette de volaille aux raisins'],['Poêlée de légumes'],['Fromage fondu au chèvre'],['Clémentines'],['Porc'],['Volaille'],['Légumes autres'],['Fromage'],['agrumes'],1,0,0,0,0
2016-12-08,14551.0,13905.0,19639.0,1.9,1.0,0.0,0.0,"['Concombres', 'Rôti de boeuf*', 'Gratin dauphinois', 'Petits suisses aromatisés']",0.0,0.0,0.0,0.0,0.0,0.0,5257,6052,166,0.0,0.0,1.0,0.0,Jeudi,49,Decembre,2016-2017,0.0,646.0,4.439557418734108,0,1,0,0.0,0.0,['Concombres'],['Rôti de boeuf*'],['Gratin dauphinois'],,['Petits suisses aromatisés'],['legumes autres'],['Boeuf'],['pomme de terre'],,['Lait'],0,0,0,0,0
2016-12-09,15477.0,14916.0,19639.0,0.0,0.0,0.0,0.0,"['Oeuf dur bio° / mayonnaise', ""Galette de soja à l'indienne"", 'Sauce au curry menu', 'Riz basmati', 'Yaourt fermier bio°']",0.0,0.0,0.0,0.0,0.0,0.0,5257,6052,166,0.0,0.0,0.0,0.0,Vendredi,49,Decembre,2016-2017,0.0,561.0,3.624733475479744,0,0,0,0.0,0.0,['Oeuf dur bio° / mayonnaise'],['Galette de soja à lindienne'],"['Sauce au curry menu', 'Riz basmati']",['Yaourt fermier bio°'],,['oeufs'],['Soja et composé'],"['Légumineuse autre', 'Riz']",['Lait'],,1,0,0,1,0
2016-12-12,14395.0,13416.0,19639.0,0.0,0.0,0.0,0.0,"['Betteraves', 'Hachis Parmentier*', 'Coulis de fruit ( menus)', 'Fromage blanc ']",0.0,0.0,0.0,0.0,0.0,0.0,7890,11130,672,1.0,0.0,0.0,0.0,Lundi,50,Decembre,2016-2017,0.0,979.0,6.800972559916637,0,1,0,0.0,0.0,['Betteraves'],['Hachis Parmentier*'],,['Fromage blanc'],['Coulis de fruit ( menus)'],['légumes racines'],['pomme de terre'],,['Lait'],['fruits autre'],0,0,0,0,0
2016-12-13,14622.0,13886.0,19639.0,0.0,0.0,0.0,0.0,"['Pizza au fromage', 'Jambon fumé ', 'sauce', 'Haricots verts/haricots beurre', 'Camembert', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,7890,11130,672,0.0,0.0,0.0,0.0,Mardi,50,Decembre,2016-2017,0.0,736.0,5.03351114758583,1,1,0,0.0,0.0,['Jambon fumé'],['Pizza au fromage'],['Haricots verts/haricots beurre'],['Camembert'],['Pomme bio°'],['Porc'],['Blé Seigle'],['légumes autres'],['Fromage'],['fruits autre'],0,0,0,0,1
2016-12-15,16693.0,15722.0,19639.0,0.0,0.0,0.0,0.0,"['Cake au chevre et tomates confites et son mesclun', 'Poisson (dorade) sauce Provençal', 'MELANGE DE TROIS RIZ', 'Nougat  de noel 2016', 'Tropézienne', 'Nectar multifruits en litre ']",0.0,0.0,0.0,0.0,0.0,0.0,7890,11130,672,0.0,0.0,0.0,0.0,Jeudi,50,Decembre,2016-2017,1.0,971.0,5.816809441083088,0,0,0,0.0,0.0,['Cake au chevre et tomates confites et son mesclun'],['Poisson (dorade) sauce Provençal'],['MELANGE DE TROIS RIZ'],,"['Nougat  de noel 2016', 'Tropézienne', 'Nectar multifruits en litre']",['Fromage'],['Poissons'],['Riz'],,"['Sucre Cannes', 'Sucre Cannes', 'fruits autre']",0,0,0,0,0
2016-12-16,15594.0,14795.0,19639.0,0.0,0.0,0.0,0.0,"[""Sardines à l'huile"", 'Tortilla aux pommes de terre', 'Ratatouille ""maison""', 'Fromage Belle de Nantes°', 'Poire']",0.0,0.0,0.0,0.0,0.0,1.0,7890,11130,672,0.0,0.0,0.0,0.0,Vendredi,50,Decembre,2016-2017,0.0,799.0,5.123765550852892,0,0,0,0.0,0.0,['Sardines à lhuile'],['Tortilla aux pommes de terre'],['Ratatouille maison'],['Fromage Belle de Nantes°'],['Poire'],['Poissons'],['pomme de terre'],['legumes autres'],['Fromage'],['fruits autre'],0,0,0,0,0
2017-01-03,14493.0,13452.0,19639.0,0.0,0.0,0.0,0.0,"['Salade coleslaw', 'Lasagnes* napolitaines', 'Yaourt fermier bio']",0.0,0.0,0.0,0.0,1.0,0.0,10578,13855,1860,0.0,0.0,0.0,0.0,Mardi,1,Janvier,2016-2017,0.0,1041.0,7.182777892775823,0,1,0,0.0,0.0,['Salade coleslaw'],['Lasagnes* napolitaines'],,['Yaourt fermier bio'],,['legumes autres'],['pâtes'],,['Lait'],,0,0,0,1,0
2017-01-05,14645.0,13838.0,19639.0,0.0,0.0,0.0,0.0,"['Roulé au fromage', 'Emincé de volaille au curry', 'CAROTTES AU BEURRE', 'Fromage Belle de Nantes°', 'Litchi frais et clémentine']",0.0,0.0,0.0,0.0,0.0,0.0,10578,13855,1860,0.0,0.0,0.0,0.0,Jeudi,1,Janvier,2016-2017,0.0,807.0,5.510413110276545,0,1,0,0.0,0.0,,"['Roulé au fromage', 'Emincé de volaille au curry']",['CAROTTES AU BEURRE'],['Fromage Belle de Nantes°'],['Litchi frais et clémentine'],,"['Fromage', 'Volaille']",['legumes racines'],['Fromage'],['agrumes'],0,0,0,0,0
2017-01-06,15636.0,15177.0,19639.0,0.0,0.0,0.0,0.0,"['Salade de mâche et maïs', 'Poisson meunière', 'Epinards à la crème', 'Fromage Le Mouillotin', 'Galette des rois ']",0.0,0.0,0.0,0.0,0.0,0.0,10578,13855,1860,0.0,0.0,1.0,0.0,Vendredi,1,Janvier,2016-2017,0.0,459.0,2.935533384497314,0,0,0,0.0,0.0,['Salade de mâche et maïs'],"['Poisson meunière', 'Galette des rois']",['Epinards à la crème'],['Fromage Le Mouillotin'],,['Mais'],"['Poissons', 'Blé Seigle']",['legumes autres'],['Fromage'],,0,0,0,0,0
2017-01-09,14604.0,13498.0,19639.0,0.0,0.0,0.0,0.0,"['Rosette bio°', 'Haché de poulet*', 'Flan de potimarron', 'Edam', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,10424,5170,227,0.0,0.0,0.0,0.0,Lundi,2,Janvier,2016-2017,0.0,1106.0,7.573267597918378,1,1,0,0.0,0.0,['Rosette bio°'],['Haché de poulet*'],,['Edam'],"['Flan de potimarron', 'Pomme bio°']",['Porc'],['Volaille'],,['Fromage'],"['legumes autres', 'fruits autre']",1,0,0,0,1
2017-01-10,15181.0,14339.0,19639.0,0.0,0.0,0.0,0.0,"['croûtons', 'Soupe de poisson', 'Poisson (cubes+saumon) sauce norvegienne', 'Gratinée de légumes (pdt, carottes, brocolis)', 'tarte pomme speculoos', 'Lait bio']",0.0,0.0,0.0,0.0,0.0,0.0,10424,5170,227,0.0,0.0,0.0,0.0,Mardi,2,Janvier,2016-2017,0.0,842.0,5.546406692576246,0,0,0,0.0,0.0,['Soupe de poisson'],"['Poisson (cubes+saumon) sauce norvegienne', 'Gratinée de légumes (pdt']","['croûtons', 'carottes', 'brocolis)']",['Lait bio'],['tarte pomme speculoos'],['Poissons'],"['Poissons', 'légumes autres']","['Blé Seigle', 'légumes racines', 'légumes autres']",['Lait'],['fruits autre'],0,0,0,1,0
2017-01-12,14586.0,13792.0,19639.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Oeufs durs 1/2 par pers', 'Emincé de boeuf  Stogonoff', 'Pommes vapeur bio', 'Coulis de fruit ( menus)', 'Fromage blanc ']",0.0,0.0,0.0,0.0,0.0,0.0,10424,5170,227,0.0,0.0,0.0,0.0,Jeudi,2,Janvier,2016-2017,0.0,794.0,5.443576031811326,0,1,0,0.0,0.0,['Carottes râpées bio'],"['Oeufs durs 1/2 par pers', 'Emincé de boeuf  Stogonoff']",['Pommes vapeur bio'],['Fromage blanc'],['Coulis de fruit ( menus)'],['legumes racines'],"['oeufs', 'Boeuf']",['Pomme de terre'],['Lait'],['fruits autre'],1,0,1,0,0
2017-01-16,14216.0,13137.0,19639.0,0.0,0.0,0.0,0.0,"['Pamplemousse', 'Escalope de dinde', 'jus de veau menu', 'Poêlée de légumes (carottes, haricots verts, pdt, brocolis)', 'Tomme noire', 'Eclair au chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,22550,6972,537,0.0,0.0,0.0,0.0,Lundi,3,Janvier,2016-2017,0.0,1079.0,7.590039392234102,0,1,0,0.0,0.0,['Pamplemousse'],"['Escalope de dinde', 'jus de veau menu']","['Poêlée de légumes (carottes', 'haricots verts', 'pdt', 'brocolis)']",['Tomme noire'],['Eclair au chocolat'],['agrumes'],"['Volaille', 'Veau']","['légumes autres', 'legumes autres', 'pomme de terre', 'légumes autres']",['Lait'],['Sucre Cannes'],0,0,0,0,0
2017-01-17,14437.0,13212.0,19639.0,0.0,0.0,1.0,0.0,"['Guacamole  et tortillas', 'Sauce brÉsilienne ( menus)', 'Saucisse épicée façon Feidjoada', 'Riz basmati', 'Salade de fruits exotiques']",0.0,0.0,0.0,0.0,0.0,0.0,22550,6972,537,0.0,0.0,0.0,0.0,Mardi,3,Janvier,2016-2017,0.0,1225.0,8.485142342591951,1,1,0,0.0,0.0,['Guacamole  et tortillas'],['Saucisse épicée façon Feidjoada'],"['Sauce brÉsilienne ( menus)', 'Riz basmati']",,['Salade de fruits exotiques'],['Avocat'],['Porc'],"['Arachide', 'Riz']",,['Fruits autres'],0,0,0,0,0
2017-01-19,14631.0,13334.0,19639.0,0.0,0.0,0.0,0.0,"['Salade de pâtes Napoli', 'Rôti de boeuf*', 'Gratin de choux fleurs', 'Emmental', 'Poire']",0.0,0.0,0.0,0.0,0.0,0.0,22550,6972,537,0.0,0.0,1.0,0.0,Jeudi,3,Janvier,2016-2017,0.0,1297.0,8.864739252272573,0,1,0,0.0,0.0,['Salade de pâtes Napoli'],['Rôti de boeuf*'],['Gratin de choux fleurs'],['Emmental'],['Poire'],['pâtes'],['Boeuf'],['type chou'],['Fromage'],['fruits autre'],0,0,0,0,0
2017-01-20,15529.0,14107.0,19639.0,0.0,0.0,0.0,0.0,"['Macédoine de légumes', 'Galette de soja  tomate / basilic et sauce tomate', 'Pâtes bio et gruyère râpé', 'Mimolette', 'Kiwi bio°']",0.0,0.0,0.0,0.0,0.0,0.0,22550,6972,537,0.0,0.0,0.0,0.0,Vendredi,3,Janvier,2016-2017,0.0,1422.0,9.15706098267757,0,0,0,0.0,0.0,['Macédoine de légumes'],"['Galette de soja  tomate / basilic et sauce tomate', 'Pâtes bio et gruyère râpé']",,['Mimolette'],['Kiwi bio°'],['legumes autres'],"['Soja et composé', 'Blé Seigle']",,['Lait'],['fruits autre'],0,1,0,0,1
2017-01-23,14198.0,13096.0,19639.0,0.0,0.0,0.0,0.0,"['Betteraves aux dés de gruyère', 'Hachis Parmentier*', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,13274,8578,114,0.0,0.0,0.0,0.0,Lundi,4,Janvier,2016-2017,0.0,1102.0,7.761656571348078,0,1,0,0.0,0.0,['Betteraves aux dés de gruyère'],['Hachis Parmentier*'],,,['Pomme bio°'],['legumes racines'],['pomme de terre'],,,['fruits autre'],0,0,0,0,1
2017-01-24,15039.0,13995.0,19639.0,0.0,0.0,0.0,0.0,"['Soupe miso et champignons émincés', 'Sauce aigre douce', 'Aiguillettes de colin façon tempura', 'Riz basmati', 'Briquette de lait']",0.0,0.0,0.0,0.0,0.0,0.0,13274,8578,114,0.0,0.0,0.0,0.0,Mardi,4,Janvier,2016-2017,0.0,1044.0,6.941950927588271,0,0,0,0.0,0.0,['Soupe miso et champignons émincés'],['Aiguillettes de colin façon tempura'],"['Sauce aigre douce', 'Riz basmati', 'Briquette de lait']",,,['Poireau'],['Poissons'],"['Oignon', 'Riz', 'Lait']",,,0,0,0,0,0
2017-01-26,14543.0,13369.0,19639.0,0.0,0.0,0.0,0.0,"['Panaché de choux bio râpés au gruyère', 'Emincé de boeuf* en goulasch', 'Poêlée de légumes']",0.0,0.0,0.0,0.0,0.0,0.0,13274,8578,114,0.0,0.0,0.0,0.0,Jeudi,4,Janvier,2016-2017,0.0,1174.0,8.072612253317747,0,1,0,0.0,0.0,,"['Panaché de choux bio râpés au gruyère', 'Emincé de boeuf* en goulasch']",['Poêlée de légumes'],,,,"['type chou', 'Boeuf']",['Légumes autres'],,,0,1,0,0,0
2017-01-27,15469.0,14099.0,19639.0,0.0,0.0,0.0,0.0,"['Taboulé', 'Tortilla aux pommes de terre', 'courgettes à la béchamel', 'Camembert', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,13274,8578,114,0.0,0.0,0.0,0.0,Vendredi,4,Janvier,2016-2017,0.0,1370.0,8.856422522464284,0,0,0,0.0,0.0,['Taboulé'],['Tortilla aux pommes de terre'],['courgettes à la béchamel'],['Camembert'],['Orange'],['legumes autres'],['pomme de terre'],['legumes autres'],['Fromage'],['agrumes'],0,0,0,0,0
2017-01-30,14439.0,13402.0,19639.0,0.0,0.0,0.0,0.0,"['Pizza au fromage', 'Jambon fumé ', 'Purée de courge ""maison""', 'Gouda', 'Clémentines']",0.0,0.0,0.0,0.0,0.0,0.0,6940,9175,1246,0.0,0.0,0.0,0.0,Lundi,5,Janvier,2016-2017,0.0,1037.0,7.181937807327377,1,1,0,0.0,0.0,['Jambon fumé'],['Pizza au fromage'],['Purée de courge maison'],['Gouda'],['Clémentines'],['Porc'],['Blé Seigle'],['Légumineuse autre'],['Fromage'],['agrumes'],0,0,0,0,0
2017-01-31,14906.0,14274.0,19639.0,0.0,0.0,0.0,0.0,"['Oeuf dur bio° / mayonnaise', 'Tagliatelles sauce Marco Polo au saumon', 'Yaourt aux fruits mixés']",0.0,0.0,0.0,0.0,0.0,0.0,6940,9175,1246,0.0,0.0,0.0,0.0,Mardi,5,Janvier,2016-2017,0.0,632.0,4.239903394606199,0,0,0,0.0,0.0,['Oeuf dur bio° / mayonnaise'],['Tagliatelles sauce Marco Polo au saumon'],,,['Yaourt aux fruits mixés'],['oeufs'],['Blé Seigle'],,,['Lait'],1,0,0,0,0
2017-02-02,14583.0,13645.0,19639.0,9.7,1.0,0.0,0.0,"['Choux blancs bio° à la mimolette', 'Blanquette de veau*', 'Céréales gourmandes bio', 'Crêpe et confiture Muroise']",0.0,0.0,0.0,0.0,0.0,0.0,6940,9175,1246,0.0,0.0,1.0,0.0,Jeudi,5,Fevrier,2016-2017,0.0,938.0,6.432147020503326,0,1,0,0.0,0.0,['Choux blancs bio° à la mimolette'],['Blanquette de veau*'],,,"['Céréales gourmandes bio', 'Crêpe et confiture Muroise']",['type chou'],['Veau'],,,"['Flocon Avoins', 'Blé Seigle']",1,0,0,0,1
2017-02-03,15409.0,14472.0,19639.0,0.0,0.0,0.0,0.0,"['croûtons', 'Potage carottes / croûtons', 'Omelette bio', 'Epinards à la crème', 'Crème de gruyère', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,6940,9175,1246,0.0,0.0,0.0,0.0,Vendredi,5,Fevrier,2016-2017,0.0,937.0,6.080861833993121,0,0,0,0.0,0.0,['Potage carottes / croûtons'],"['Omelette bio', 'Crème de gruyère']","['croûtons', 'Epinards à la crème']",,['Banane'],['legumes racines'],"['Oeuf', 'Fromage']","['Blé Seigle', 'legumes autres']",,['Banane'],0,1,0,0,0
2017-02-06,14158.0,13503.0,19639.0,0.0,0.0,0.0,0.0,"['Salade de maïs et betteraves', ""Poulet fermier d'Ancenis"", 'Petits pois', 'Fromage Chanteneige', 'Pomme bio°']",0.0,0.0,0.0,0.0,0.0,0.0,1176,5788,232,0.0,0.0,0.0,0.0,Lundi,6,Fevrier,2016-2017,0.0,655.0,4.626359655318548,0,1,0,0.0,0.0,['Salade de maïs et betteraves'],['Poulet fermier dAncenis'],['Petits pois'],['Fromage Chanteneige'],['Pomme bio°'],['Mais'],['Volaille'],['Legumineuse autre'],['Fromage'],['fruits autre'],0,0,0,0,1
2017-02-07,14384.0,13799.0,19639.0,0.0,0.0,0.0,0.0,['menu depannage '],0.0,0.0,0.0,0.0,0.0,0.0,1176,5788,232,0.0,0.0,0.0,0.0,Mardi,6,Fevrier,2016-2017,0.0,585.0,4.067018909899889,0,0,0,0.0,0.0,,['menu depannage'],,,,,['Blé Seigle'],,,,0,0,0,0,0
2017-02-09,14543.0,13642.0,19639.0,0.0,0.0,0.0,0.0,"['Salade de douceur au surimi', 'Tartiflette aux lardons', 'Yaourt fermier bio°° / Abricots secs']",0.0,0.0,0.0,0.0,0.0,0.0,1176,5788,232,0.0,0.0,0.0,0.0,Jeudi,6,Fevrier,2016-2017,0.0,901.0,6.195420477205529,1,1,0,0.0,0.0,['Salade de douceur au surimi'],['Tartiflette aux lardons'],,,['Yaourt fermier bio°° / Abricots secs'],['Poissons'],['Boeuf'],,,['Lait'],0,0,0,0,1
2017-02-10,15414.0,14642.0,19639.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Poisson beurre citronné', 'Ratatouille', 'Fromage Belle de Nantes°', ""MUFFIN'S""]",0.0,0.0,0.0,0.0,0.0,0.0,1176,5788,232,0.0,0.0,0.0,0.0,Vendredi,6,Fevrier,2016-2017,0.0,772.0,5.008433891267679,0,0,0,0.0,0.0,['Carottes râpées bio'],"['Poisson beurre citronné', 'Ratatouille']",,['Fromage Belle de Nantes°'],['MUFFINS'],['legumes racines'],"['Poissons', 'legumes autres']",,['Fromage'],['Blé Seigle'],1,0,0,0,0
2017-02-27,14150.0,13658.0,19639.0,0.0,0.0,0.0,0.0,"['Demi-pamplemousse', 'Lasagnes* napolitaines', 'Fromage blanc / Miel']",0.0,0.0,0.0,1.0,0.0,0.0,59,2668,59,0.0,0.0,1.0,0.0,Lundi,9,Fevrier,2016-2017,0.0,492.0,3.477031802120141,0,1,0,0.0,0.0,['Demi-pamplemousse'],['Lasagnes* napolitaines'],,,['Fromage blanc / Miel'],['Agrumes'],['pâtes'],,,['Fromage'],0,0,0,0,0
2017-02-28,14486.0,14256.0,19639.0,0.0,0.0,0.0,0.0,"['Salade verte au surimi', 'Pilon de poulet confit', 'Pommes noisettes', 'Crème dessert vanille']",0.0,0.0,0.0,1.0,0.0,0.0,59,2668,59,0.0,0.0,0.0,0.0,Mardi,9,Fevrier,2016-2017,0.0,230.0,1.5877398867872428,0,1,0,0.0,0.0,['Salade verte au surimi'],['Pilon de poulet confit'],['Pommes noisettes'],,['Crème dessert vanille'],['Poissons'],['Volaille'],['Pomme de terre'],,['Lait'],0,0,0,0,0
2017-03-02,14442.0,14131.0,19639.0,0.0,0.0,0.0,0.0,"['Tarte au fromage ', 'Rôti de boeuf*', 'Haricots verts/haricots beurre', 'Saint-Paulin ', 'Banane']",0.0,0.0,0.0,1.0,0.0,0.0,59,2668,59,0.0,0.0,0.0,0.0,Jeudi,9,Mars,2016-2017,0.0,311.0,2.15344135161335,0,1,0,0.0,0.0,,"['Tarte au fromage', 'Rôti de boeuf*']",['Haricots verts/haricots beurre'],['Saint-Paulin'],['Banane'],,"['Fromage', 'Boeuf']",['légumes autres'],['Fromage'],['Banane'],0,0,0,0,0
2017-03-03,15374.0,15081.0,19639.0,0.0,0.0,0.0,0.0,"['Salade composée (riz,mais,tomates)', 'Poisson meunière', 'Gratin de choux fleurs', 'Pomme bio°']",0.0,0.0,0.0,1.0,0.0,0.0,59,2668,59,0.0,0.0,1.0,0.0,Vendredi,9,Mars,2016-2017,0.0,293.0,1.905815012358528,0,0,0,0.0,0.0,"['Salade composée (riz', 'tomates)']",['Poisson meunière'],"['mais', 'Gratin de choux fleurs']",,['Pomme bio°'],"['Riz', 'Tomates']",['Poissons'],"['Mais', 'type chou']",,['fruits autre'],0,0,0,0,1
2017-03-06,14331.0,13890.0,19639.0,0.4,1.0,0.0,0.0,"['Salade de pâtes Napoli', 'Jambon fumé ', 'Clafoutis poireaux et carottes ', 'Camembert', 'Clémentines']",0.0,0.0,0.0,1.0,0.0,0.0,321,5835,2198,0.0,0.0,0.0,0.0,Lundi,10,Mars,2016-2017,0.0,441.0,3.077245132928616,1,1,0,0.0,0.0,"['Salade de pâtes Napoli', 'Jambon fumé']",['Clafoutis poireaux et carottes'],,['Camembert'],['Clémentines'],"['pâtes', 'Porc']",['Poireau'],,['Fromage'],['agrumes'],0,0,0,0,0
2017-03-09,14419.0,13930.0,19639.0,0.0,0.0,0.0,0.0,"['Choux rouges bio° à la mimolette', 'Sauté de boeuf* bourguignon', 'Céréales gourmandes bio', 'Crème dessert chocolat bio°']",0.0,0.0,0.0,0.0,0.0,0.0,321,5835,2198,0.0,0.0,0.0,0.0,Jeudi,10,Mars,2016-2017,0.0,489.0,3.391358624037728,0,1,0,0.0,0.0,['Choux rouges bio° à la mimolette'],['Sauté de boeuf* bourguignon'],,,"['Céréales gourmandes bio', 'Crème dessert chocolat bio°']",['type chou'],['Boeuf'],,,"['Flocon Avoins', 'Lait']",1,0,0,0,1
2017-03-10,15377.0,14733.0,19639.0,0.0,0.0,0.0,0.0,"['Roulé au fromage', 'Omelette bio', 'Brocolis', 'Fromage Belle de Nantes°', 'Kiwi bio°']",0.0,0.0,0.0,0.0,0.0,0.0,321,5835,2198,0.0,0.0,0.0,0.0,Vendredi,10,Mars,2016-2017,0.0,644.0,4.1880730961826105,0,0,0,0.0,0.0,,"['Roulé au fromage', 'Omelette bio']",['Brocolis'],['Fromage Belle de Nantes°'],['Kiwi bio°'],,"['Fromage', 'Oeuf']",['legumes autres'],['Fromage'],['fruits autre'],0,1,0,0,1
2017-03-13,14098.0,13453.0,19639.0,0.0,0.0,0.0,0.0,"['Salade coleslaw', 'Hachis Parmentier*', 'Yaourt fermier bio°° / Abricots secs']",0.0,0.0,0.0,0.0,0.0,0.0,0,11162,1487,0.0,0.0,0.0,0.0,Lundi,11,Mars,2016-2017,0.0,645.0,4.575117037877713,0,1,0,0.0,0.0,['Salade coleslaw'],['Hachis Parmentier*'],,,['Yaourt fermier bio°° / Abricots secs'],['legumes autres'],['pomme de terre'],,,['Lait'],0,0,0,0,1
2017-03-14,14412.0,13910.0,19639.0,0.0,0.0,0.0,0.0,"['Salade de mâche au thon', 'Saucisses de porc bio', 'Lentilles bio', 'Petits suisses aromatisés']",0.0,0.0,0.0,0.0,0.0,0.0,0,11162,1487,0.0,0.0,0.0,0.0,Mardi,11,Mars,2016-2017,0.0,502.0,3.483208437413267,1,1,0,0.0,0.0,['Salade de mâche au thon'],['Saucisses de porc bio'],['Lentilles bio'],,['Petits suisses aromatisés'],['agrumes'],['Porc'],['Legumineuse autre'],,['Lait'],0,1,1,0,0
2017-03-16,14391.0,13817.0,19639.0,0.0,0.0,0.0,0.0,"['Crêpe au fromage', ""Poulet fermier d'Ancenis"", 'Salsifis', 'Cantal', 'Orange']",0.0,0.0,0.0,0.0,0.0,0.0,0,11162,1487,0.0,0.0,0.0,0.0,Jeudi,11,Mars,2016-2017,0.0,574.0,3.988603988603989,0,1,0,0.0,0.0,,"['Crêpe au fromage', 'Poulet fermier dAncenis']",['Salsifis'],['Cantal'],['Orange'],,"['Blé Seigle', 'Volaille']",['legumes racines'],['Fromage'],['agrumes'],0,0,0,0,0
2017-03-17,15394.0,15032.0,19639.0,0.0,0.0,0.0,0.0,"['Carottes râpées bio', 'Poisson beurre citronné', 'Purée de légumes verts', 'Fromage Chanteneige', 'Eclair au chocolat']",0.0,0.0,0.0,0.0,0.0,0.0,0,11162,1487,0.0,0.0,0.0,0.0,Vendredi,11,Mars,2016-2017,0.0,362.0,2.3515655450175394,0,0,0,0.0,0.0,['Carottes râpées bio'],['Poisson beurre citronné'],['Purée de légumes verts'],['Fromage Chanteneige'],['Eclair au chocolat'],['legumes racines'],['Poissons'],['legumes autres'],['Fromage'],['Sucre Cannes'],1,0,0,0,0
2017-03-20,14311.0,13626.0,19639.0,0.0,0.0,0.0,0.0,"['Salade de blé bio ( blé bio, mais, tomates )', 'Emincé de volaille au curry', 'Poêlée de légumes (carottes, haricots verts, pdt, brocolis)', 'Saint-Nectaire', 'Salade de fruits frais (ananas, pastèque, melon, pomme, ora)']",0.0,0.0,0.0,0.0,0.0,0.0,413,5667,1628,0.0,0.0,0.0,0.0,Lundi,12,Mars,2016-2017,0.0,685.0,4.786527845713088,0,1,0,0.0,0.0,"['Salade de blé bio ( blé bio', 'pastèque', 'melon']",['Emincé de volaille au curry'],"['mais', 'tomates )', 'Poêlée de légumes (carottes', 'haricots verts', 'pdt', 'brocolis)']",['Saint-Nectaire'],"['Salade de fruits frais (ananas', 'pomme', 'ora)']","['Blé Seigle', 'fruits autre', 'fruits autre']",['Volaille'],"['Mais', 'Tomates', 'légumes autres', 'legumes autres', 'pomme de terre', 'légumes autres']",['Fromage'],"['fruits autre', 'fruits autre', 'fruits autre']",1,0,0,0,0
2017-03-21,15151.0,14839.0,19639.0,5.4,1.0,0.0,0.0,"['Pizza au fromage', 'Poisson pané', 'Epinards à la crème', 'Camembert', 'Banane']",0.0,0.0,0.0,0.0,0.0,0.0,413,5667,1628,0.0,0.0,0.0,0.0,Mardi,12,Mars,2016-2017,0.0,312.0,2.059270015180516,0,0,0,0.0,0.0,,"['Pizza au fromage', 'Poisson pané']",['Epinards à la crème'],['Camembert'],['Banane'],,"['Blé Seigle', 'Poissons']",['legumes autres'],['Fromage'],['Banane'],0,0,0,0,0
